t_sec,seq,imu_hz,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_g_x,proj_g_y,proj_g_z
24.507116466,4881,200.013200871,0.999880970,-0.014143000,-0.005907000,-0.001538000,0.001185288,0.005127306,0.001655131,0.118523002,-0.287021011,9.805691719,-0.011856098,0.028264464,-0.999530166
24.512152174,4882,200.013200871,0.999880970,-0.014134000,-0.005894000,-0.001533000,0.006103242,0.005882405,0.003255196,0.116370998,-0.288313001,9.805924416,-0.011829932,0.028246564,-0.999530982
24.517111528,4883,200.013200871,0.999880970,-0.014121000,-0.005881000,-0.001530000,0.003245440,0.003967221,0.000172421,0.116848998,-0.290223002,9.796486855,-0.011803810,0.028220642,-0.999532022
24.522163684,4884,200.013200871,0.999881983,-0.014116000,-0.005872000,-0.001532000,0.000203401,0.002912745,-0.001111112,0.119103998,-0.286830008,9.798910141,-0.011785865,0.028210677,-0.999532516
24.526915355,4885,200.013200871,0.999880970,-0.014118000,-0.005869000,-0.001531000,-0.002904402,-0.001060846,0.002072788,0.121476002,-0.286377013,9.808330536,-0.011779832,0.028214668,-0.999532474
24.536591051,4886,200.013200871,0.999880970,-0.014124000,-0.005872000,-0.001528000,-0.003561100,-0.001897976,-0.000330932,0.117776997,-0.282481998,9.799885750,-0.011785765,0.028226692,-0.999532065
24.537217366,4887,200.013200871,0.999880970,-0.014129000,-0.005874000,-0.001531000,-0.000549011,0.000885981,-0.000095941,0.114872999,-0.288008004,9.802797318,-0.011789865,0.028236650,-0.999531735
24.541765833,4888,200.013200871,0.999880970,-0.014134000,-0.005871000,-0.001531000,-0.004410883,0.001553587,0.000908863,0.109637998,-0.285322011,9.806512833,-0.011783880,0.028246658,-0.999531523
24.546874758,4889,200.013200871,0.999880970,-0.014145000,-0.005868000,-0.001530000,-0.003880617,0.000323130,0.000326761,0.117959999,-0.283553988,9.801839828,-0.011777887,0.028268676,-0.999530971
24.551984355,4890,200.013200871,0.999880970,-0.014146000,-0.005865000,-0.001530000,0.001131026,0.002735036,0.001015939,0.113560997,-0.286529005,9.800151825,-0.011771891,0.028270686,-0.999530985
24.557090656,4891,200.013200871,0.999880970,-0.014139000,-0.005857000,-0.001530000,0.003793211,0.003268984,0.001198273,0.113306001,-0.285396010,9.801190376,-0.011755871,0.028256712,-0.999531568
24.562210013,4892,200.013200871,0.999880970,-0.014130000,-0.005856000,-0.001526000,0.001563606,-0.001515574,0.002545667,0.114495002,-0.289438009,9.797314644,-0.011753730,0.028238764,-0.999532101
24.566890931,4893,200.013200871,0.999881983,-0.014126000,-0.005854000,-0.001522000,0.001514335,0.003558325,0.002222450,0.118127003,-0.283852011,9.804163933,-0.011749618,0.028230846,-0.999532374
24.571981103,4894,200.013200871,0.999881983,-0.014125000,-0.005844000,-0.001524000,-0.000846554,0.001867398,-0.002169793,0.122299001,-0.283910006,9.809275627,-0.011729673,0.028228853,-0.999532664
24.577002891,4895,200.013200871,0.999881983,-0.014127000,-0.005844000,-0.001530000,-0.002381711,0.000924798,-0.001674643,0.119410999,-0.284473985,9.809741020,-0.011729849,0.028232783,-0.999532551
24.581735937,4896,200.013200871,0.999881983,-0.014129000,-0.005839000,-0.001530000,-0.000346361,0.002472189,0.001436441,0.112981997,-0.283455998,9.805030823,-0.011719857,0.028236797,-0.999532555
24.586750204,4897,200.013200871,0.999881983,-0.014131000,-0.005834000,-0.001529000,0.000778906,0.001122858,0.000748694,0.106324002,-0.283461004,9.802742958,-0.011709836,0.028240825,-0.999532559
24.591915579,4898,200.013200871,0.999881983,-0.014129000,-0.005833000,-0.001529000,-0.002344780,-0.000749235,-0.001107289,0.108006999,-0.283464998,9.804760933,-0.011707830,0.028236827,-0.999532695
24.597047992,4899,200.013200871,0.999881983,-0.014132000,-0.005835000,-0.001534000,-0.002736414,-0.001267912,-0.002023098,0.113905996,-0.281706005,9.803126335,-0.011711980,0.028242762,-0.999532479
24.602174805,4900,200.009200423,0.999881983,-0.014135000,-0.005832000,-0.001539000,0.000327354,0.002735140,-0.001168742,0.115750000,-0.279567987,9.803826332,-0.011706131,0.028248713,-0.999532379
24.607226993,4901,200.009200423,0.999880970,-0.014135000,-0.005830000,-0.001541000,-0.001857728,-0.000296392,0.001406753,0.105456002,-0.277888000,9.800678253,-0.011702176,0.028248668,-0.999532426
24.611774148,4902,200.009200423,0.999880970,-0.014136000,-0.005832000,-0.001537000,0.000209998,-0.001223720,0.002647472,0.113495998,-0.283760011,9.804601669,-0.011706066,0.028250706,-0.999532323
24.616942754,4903,200.009200423,0.999880970,-0.014136000,-0.005833000,-0.001531000,-0.002449692,-0.000080966,0.002742802,0.113573000,-0.281255990,9.803884506,-0.011707896,0.028250773,-0.999532299
24.622051039,4904,200.009200423,0.999880970,-0.014138000,-0.005831000,-0.001528000,0.000303094,0.000149802,0.000612960,0.111107998,-0.280517012,9.806424141,-0.011703817,0.028254815,-0.999532233
24.627069659,4905,200.009200423,0.999881983,-0.014131000,-0.005830000,-0.001530000,0.004208862,0.000554788,-0.001801878,0.116203003,-0.281284988,9.805263519,-0.011701865,0.028240825,-0.999532652
24.632130615,4906,200.009200423,0.999881983,-0.014122000,-0.005831000,-0.001532000,0.002001561,-0.000587007,0.001973566,0.116195001,-0.279691994,9.800607681,-0.011703893,0.028222800,-0.999533137
24.636678314,4907,200.009200423,0.999881983,-0.014119000,-0.005829000,-0.001527000,0.000053355,0.002469466,-0.000800111,0.116791002,-0.284159988,9.799097061,-0.011699743,0.028216866,-0.999533353
24.641733894,4908,200.009200423,0.999881983,-0.014115000,-0.005830000,-0.001530000,0.002487705,-0.003140999,0.000837269,0.118064001,-0.290529013,9.803768158,-0.011701816,0.028208829,-0.999533556
24.647379949,4909,200.009200423,0.999881983,-0.014107000,-0.005835000,-0.001526000,0.001255834,-0.000811194,0.000263353,0.117293999,-0.292589992,9.805156708,-0.011711677,0.028192862,-0.999533891
24.652508618,4910,200.009200423,0.999881983,-0.014106000,-0.005832000,-0.001524000,-0.001472517,0.002570469,0.001191240,0.114550002,-0.290405989,9.802223206,-0.011705619,0.028190894,-0.999534017
24.657148927,4911,200.009200423,0.999881983,-0.014111000,-0.005829000,-0.001524000,-0.003668490,-0.000085172,-0.001282049,0.108142003,-0.283944994,9.800301552,-0.011699634,0.028200903,-0.999533805
24.661732594,4912,200.009200423,0.999881983,-0.014113000,-0.005829000,-0.001528000,0.001685168,0.000699947,0.000925077,0.107951000,-0.282985002,9.797313690,-0.011699753,0.028204855,-0.999533692
24.667312792,4913,200.009200423,0.999881983,-0.014111000,-0.005828000,-0.001524000,-0.001347761,0.000013910,0.003402223,0.103601001,-0.280243993,9.800328255,-0.011697635,0.028200906,-0.999533828
24.671885419,4914,200.009200423,0.999881983,-0.014112000,-0.005826000,-0.001517000,0.001404083,0.000643206,0.002115967,0.106090002,-0.284556985,9.807497025,-0.011693441,0.028202994,-0.999533818
24.676945607,4915,200.009200423,0.999881983,-0.014104000,-0.005826000,-0.001518000,0.005379471,0.000614618,-0.001017335,0.112595998,-0.286992013,9.807399750,-0.011693445,0.028186984,-0.999534270
24.682025220,4916,200.009200423,0.999881983,-0.014094000,-0.005826000,-0.001516000,0.001096590,-0.001755347,0.000871199,0.112944998,-0.279379994,9.806519508,-0.011693358,0.028167008,-0.999534834
24.687117953,4917,200.009200423,0.999881983,-0.014100000,-0.005836000,-0.001520000,-0.007450549,-0.004402890,-0.001713512,0.111410998,-0.279199988,9.805332184,-0.011713487,0.028178931,-0.999534262
24.691624211,4918,200.009200423,0.999881983,-0.014113000,-0.005838000,-0.001522000,-0.004956543,0.001514719,0.000075171,0.115901001,-0.281091005,9.797833443,-0.011717582,0.028204897,-0.999533482
24.696720336,4919,200.009200423,0.999881983,-0.014123000,-0.005831000,-0.001522000,-0.003720728,0.004635699,0.001020930,0.120375000,-0.282878995,9.800930977,-0.011703614,0.028224917,-0.999533081
24.701793228,4920,200.009200423,0.999881983,-0.014119000,-0.005815000,-0.001524000,0.003205175,0.004499930,-0.001132701,0.118101999,-0.284337014,9.801838875,-0.011671662,0.028216944,-0.999533679
24.706990315,4921,200.009200423,0.999881983,-0.014121000,-0.005811000,-0.001526000,-0.005327478,0.001148200,-0.000673540,0.117513001,-0.286282986,9.801331520,-0.011663725,0.028220931,-0.999533659
24.712087464,4922,200.009200423,0.999881983,-0.014131000,-0.005811000,-0.001527000,-0.002816019,-0.000421427,0.000545433,0.121019997,-0.283246011,9.803725243,-0.011663784,0.028240918,-0.999533094
24.717378792,4923,200.009200423,0.999881983,-0.014135000,-0.005815000,-0.001524000,-0.001395827,-0.002402742,0.002156442,0.117758997,-0.281152010,9.804416656,-0.011671711,0.028248940,-0.999532775
24.722079614,4924,200.009200423,0.999881983,-0.014134000,-0.005812000,-0.001528000,-0.000744523,0.004859066,-0.004249528,0.116406001,-0.287746996,9.801164627,-0.011665822,0.028246903,-0.999532901
24.726796467,4925,200.009200423,0.999881983,-0.014140000,-0.005805000,-0.001539000,-0.003809251,0.001714751,-0.003873008,0.116512001,-0.283071011,9.806786537,-0.011652153,0.028258794,-0.999532725
24.731619979,4926,200.009200423,0.999880970,-0.014150000,-0.005804000,-0.001546000,-0.003568919,-0.000709249,-0.000118770,0.125000998,-0.279906988,9.801733971,-0.011650370,0.028278686,-0.999532182
24.736927372,4927,200.009200423,0.999880970,-0.014152000,-0.005808000,-0.001545000,-0.000287159,-0.000769306,0.000202563,0.121376000,-0.281145990,9.797358513,-0.011658347,0.028282684,-0.999531976
24.741607617,4928,200.009200423,0.999880970,-0.014149000,-0.005807000,-0.001546000,-0.000411479,0.001360118,-0.000636487,0.114597999,-0.287580997,9.800644875,-0.011656367,0.028276676,-0.999532169
24.747087461,4929,200.009200423,0.999880970,-0.014158000,-0.005801000,-0.001554000,-0.005591372,0.002282280,-0.004239283,0.116067000,-0.285387009,9.796540260,-0.011644622,0.028294601,-0.999531799
24.751618904,4930,200.009200423,0.999880970,-0.014167000,-0.005803000,-0.001559000,-0.002831727,-0.003593005,0.000244556,0.116411999,-0.284824997,9.799849510,-0.011648792,0.028312533,-0.999531243
24.756724597,4931,200.009200423,0.999880970,-0.014171000,-0.005809000,-0.001556000,-0.002096297,-0.000463647,0.001794966,0.112158999,-0.291023999,9.805019379,-0.011660717,0.028320548,-0.999530877
24.761804337,4932,200.009200423,0.999880970,-0.014178000,-0.005807000,-0.001552000,-0.004759251,0.000644725,0.001424066,0.113260999,-0.280479997,9.806362152,-0.011656627,0.028334601,-0.999530526
24.766973359,4933,200.009200423,0.999880970,-0.014182000,-0.005807000,-0.001553000,-0.001842736,-0.000562869,-0.001153087,0.113077998,-0.274502993,9.799787521,-0.011656667,0.028342588,-0.999530299
24.772033387,4934,200.009200423,0.999880970,-0.014188000,-0.005807000,-0.001556000,-0.003511096,0.001559522,0.000064176,0.110670999,-0.275655001,9.801920891,-0.011656771,0.028354551,-0.999529959
24.777109864,4935,200.009200423,0.999880970,-0.014188000,-0.005800000,-0.001557000,0.002864103,0.003163898,0.000026494,0.113986999,-0.280400008,9.803740501,-0.011642801,0.028354561,-0.999530121
24.782146660,4936,200.009200423,0.999880970,-0.014176000,-0.005794000,-0.001552000,0.003676344,0.000318453,0.003571502,0.116113998,-0.280512989,9.801404953,-0.011630623,0.028330640,-0.999530941
24.786995484,4937,200.009200423,0.999880970,-0.014171000,-0.005792000,-0.001546000,0.000005184,0.001321441,0.002263727,0.109774999,-0.280032009,9.804253578,-0.011626438,0.028320717,-0.999531271
24.792102009,4938,200.009200423,0.999880970,-0.014166000,-0.005786000,-0.001544000,0.001236409,0.004035568,-0.000224467,0.109732002,-0.277801991,9.802936554,-0.011614367,0.028310761,-0.999531693
24.797409050,4939,200.009200423,0.999880970,-0.014163000,-0.005774000,-0.001545000,-0.000934397,0.005611862,0.000417326,0.111564003,-0.281208009,9.808062553,-0.011590389,0.028304786,-0.999532141
24.801678535,4940,200.009200423,0.999880970,-0.014167000,-0.005769000,-0.001542000,-0.003784781,-0.001801773,0.000893521,0.117200002,-0.286242008,9.802548409,-0.011580317,0.028312835,-0.999532030
24.806795429,4941,200.009200423,0.999880970,-0.014187000,-0.005773000,-0.001544000,-0.009807336,-0.000260106,-0.000712321,0.114343002,-0.291844010,9.808721542,-0.011588435,0.028352795,-0.999530803
24.811855393,4942,200.009200423,0.999880970,-0.014196000,-0.005774000,-0.001547000,0.000835629,0.000492026,-0.000933664,0.115416996,-0.296559989,9.805418968,-0.011590548,0.028370756,-0.999530269
24.816945694,4943,200.009200423,0.999880970,-0.014192000,-0.005776000,-0.001548000,0.000413085,-0.002061391,-0.000072955,0.110582002,-0.285492003,9.805082321,-0.011594564,0.028362739,-0.999530450
24.822036954,4944,200.009200423,0.999880970,-0.014189000,-0.005780000,-0.001550000,-0.000606188,-0.000371005,0.000468027,0.116517000,-0.278304011,9.810210228,-0.011602609,0.028356705,-0.999530528
24.828072872,4945,200.009200423,0.999880970,-0.014192000,-0.005777000,-0.001550000,-0.001849787,0.002149740,-0.001352299,0.120641001,-0.283632994,9.807519913,-0.011596620,0.028362713,-0.999530427
24.832052977,4946,200.009200423,0.999880970,-0.014191000,-0.005775000,-0.001556000,0.000444361,0.001394797,-0.002279767,0.110854998,-0.284747005,9.805195808,-0.011592788,0.028360649,-0.999530530
24.836990507,4947,200.009200423,0.999880970,-0.014189000,-0.005768000,-0.001559000,0.000014835,0.003075933,0.000332939,0.110615999,-0.282240003,9.800446510,-0.011578868,0.028356638,-0.999530805
24.842118152,4948,200.009200423,0.999880970,-0.014193000,-0.005762000,-0.001561000,-0.005759953,0.001216529,-0.001183106,0.113196000,-0.280530006,9.797274590,-0.011566939,0.028364633,-0.999530716
24.847165828,4949,200.009200423,0.999880970,-0.014205000,-0.005764000,-0.001566000,-0.002328514,-0.001548421,-0.002453217,0.113151997,-0.277888000,9.798938751,-0.011571118,0.028388566,-0.999529989
24.851682326,4950,200.009200423,0.999880970,-0.014208000,-0.005765000,-0.001570000,-0.001814479,-0.000199299,-0.000317824,0.118483998,-0.281217992,9.796318054,-0.011573240,0.028394516,-0.999529795
24.856735762,4951,200.009200423,0.999880970,-0.014210000,-0.005764000,-0.001570000,-0.001720319,0.000913820,-0.000624793,0.117361002,-0.283441991,9.803179741,-0.011571247,0.028398518,-0.999529704
24.861782862,4952,200.009200423,0.999880970,-0.014219000,-0.005764000,-0.001577000,-0.006341375,-0.000233001,-0.003786073,0.110013001,-0.277823001,9.807806969,-0.011571475,0.028416435,-0.999529193
24.866723976,4953,200.009200423,0.999880970,-0.014225000,-0.005763000,-0.001583000,-0.000344336,-0.000532797,-0.000507158,0.098609999,-0.279572994,9.808038712,-0.011569664,0.028428367,-0.999528874
24.872132299,4954,200.009200423,0.999880970,-0.014226000,-0.005767000,-0.001586000,-0.002172917,-0.002560363,-0.001852248,0.105495997,-0.290730000,9.807327271,-0.011577752,0.028430320,-0.999528725
24.877162566,4955,200.009200423,0.999880016,-0.014227000,-0.005772000,-0.001592000,0.001896929,-0.001299048,-0.000578420,0.113485001,-0.291393012,9.807527542,-0.011587914,0.028432208,-0.999528553
24.882075232,4956,200.009200423,0.999880016,-0.014227000,-0.005775000,-0.001591000,-0.002340905,-0.001133469,-0.000004049,0.114901997,-0.282117009,9.803716660,-0.011593884,0.028432210,-0.999528484
24.886712180,4957,200.009200423,0.999880016,-0.014226000,-0.005777000,-0.001589000,0.001180244,-0.000584249,0.001632529,0.115382001,-0.277615011,9.805862427,-0.011597824,0.028430227,-0.999528494
24.891635374,4958,200.009200423,0.999880016,-0.014226000,-0.005776000,-0.001586000,-0.002911837,0.001294947,0.000609661,0.111075997,-0.279931009,9.800306320,-0.011595739,0.028430264,-0.999528518
24.897313013,4959,200.009200423,0.999880016,-0.014225000,-0.005775000,-0.001589000,0.003878628,0.000949389,-0.001170261,0.113392003,-0.281939000,9.801721573,-0.011593821,0.028428233,-0.999528598
24.902268848,4960,200.009200423,0.999880970,-0.014207000,-0.005771000,-0.001592000,0.010144604,0.001950737,-0.000323532,0.113650002,-0.286284000,9.804323196,-0.011585861,0.028392243,-0.999529713
24.907056487,4961,200.009200423,0.999880970,-0.014187000,-0.005773000,-0.001592000,0.004763265,-0.002581220,0.001298665,0.118548997,-0.286166996,9.806134224,-0.011589797,0.028352241,-0.999530803
24.912139396,4962,200.009200423,0.999880970,-0.014182000,-0.005777000,-0.001595000,-0.001810133,-0.001615896,-0.002851118,0.119094998,-0.285537988,9.804202080,-0.011597865,0.028342196,-0.999530994
24.917175359,4963,200.009200423,0.999880970,-0.014184000,-0.005782000,-0.001602000,-0.001655392,-0.000655406,-0.003298341,0.115827002,-0.288704008,9.796469688,-0.011608069,0.028346098,-0.999530765
24.921715762,4964,200.009200423,0.999880970,-0.014185000,-0.005777000,-0.001604000,-0.000458306,0.003032544,0.002859408,0.118369997,-0.284083009,9.796551704,-0.011598130,0.028348091,-0.999530824
24.926766734,4965,200.009200423,0.999880970,-0.014187000,-0.005773000,-0.001599000,-0.001966462,0.001718224,0.001397747,0.112773001,-0.280310988,9.799834251,-0.011589996,0.028352160,-0.999530803
24.932053230,4966,200.009200423,0.999880970,-0.014192000,-0.005767000,-0.001600000,-0.004784872,0.001602718,-0.000979810,0.111070000,-0.279610008,9.805940628,-0.011578041,0.028362167,-0.999530658
24.936642914,4967,200.009200423,0.999880970,-0.014206000,-0.005766000,-0.001599000,-0.006756327,-0.002365776,0.001588197,0.115497001,-0.287716001,9.810655594,-0.011576058,0.028390178,-0.999529886
24.941782591,4968,200.009200423,0.999880970,-0.014216000,-0.005773000,-0.001597000,0.000137619,-0.002581499,0.001196388,0.119749002,-0.280674994,9.807854652,-0.011590031,0.028410177,-0.999529156
24.946920349,4969,200.009200423,0.999880970,-0.014203000,-0.005779000,-0.001597000,0.005995695,-0.001358355,-0.000526496,0.121921003,-0.270363003,9.799426079,-0.011601989,0.028384160,-0.999529756
24.952136028,4970,200.009200423,0.999880970,-0.014191000,-0.005778000,-0.001600000,0.003040189,0.001303674,0.000284611,0.119253002,-0.278793007,9.803858757,-0.011600035,0.028360132,-0.999530460
24.956809649,4971,200.009200423,0.999880970,-0.014180000,-0.005779000,-0.001596000,0.003086161,-0.002966938,0.001115335,0.116700001,-0.288291007,9.801433563,-0.011601887,0.028338178,-0.999531062
24.961921070,4972,200.009200423,0.999880970,-0.014177000,-0.005784000,-0.001597000,-0.000913383,-0.000584563,-0.000317283,0.108196996,-0.284081995,9.795809746,-0.011611904,0.028332151,-0.999531116
24.967180526,4973,200.009200423,0.999880970,-0.014176000,-0.005784000,-0.001597000,-0.000626643,-0.001224855,-0.001011226,0.115382001,-0.281354994,9.792447090,-0.011611901,0.028330151,-0.999531173
24.971696512,4974,200.009200423,0.999880970,-0.014179000,-0.005789000,-0.001602000,0.001758733,-0.001355580,-0.001719830,0.117936999,-0.281085998,9.795843124,-0.011622052,0.028336076,-0.999530887
24.976765501,4975,200.009200423,0.999880970,-0.014171000,-0.005790000,-0.001606000,0.003813457,-0.001194207,0.000854251,0.118185997,-0.286063999,9.801073074,-0.011624139,0.028320028,-0.999531317
24.981868154,4976,200.009200423,0.999880970,-0.014160000,-0.005794000,-0.001600000,0.001823380,0.000336657,0.001579785,0.119125001,-0.287355006,9.801306725,-0.011631932,0.028298088,-0.999531848
24.986927350,4977,200.009200423,0.999880970,-0.014161000,-0.005791000,-0.001596000,-0.001480179,0.001848897,0.002751511,0.116241001,-0.285477012,9.798144341,-0.011625823,0.028300144,-0.999531861
24.991968594,4978,200.009200423,0.999880970,-0.014161000,-0.005789000,-0.001591000,-0.001042625,-0.000649158,0.000894656,0.114978001,-0.281372011,9.795816422,-0.011621682,0.028300208,-0.999531907
24.997118767,4979,200.009200423,0.999880970,-0.014163000,-0.005785000,-0.001589000,-0.001584881,0.003620686,0.001630748,0.117625996,-0.277902991,9.801605225,-0.011613633,0.028304243,-0.999531886
25.001916743,4980,200.009200423,0.999880970,-0.014161000,-0.005774000,-0.001585000,0.002134119,0.004199018,0.002740289,0.111497000,-0.279238999,9.798123360,-0.011591516,0.028300325,-0.999532254
25.006632509,4981,200.009200423,0.999881983,-0.014156000,-0.005763000,-0.001581000,-0.000065031,0.004542691,-0.000283337,0.104336001,-0.280418992,9.800459862,-0.011569401,0.028290436,-0.999532791
25.011810619,4982,200.009200423,0.999881983,-0.014151000,-0.005752000,-0.001584000,0.001958207,0.003277309,-0.000287351,0.108554997,-0.281603009,9.804756165,-0.011547473,0.028280438,-0.999533327
25.016703316,4983,200.009200423,0.999881983,-0.014148000,-0.005749000,-0.001581000,0.000447991,-0.000152542,0.002992734,0.111309998,-0.276199996,9.802905083,-0.011541379,0.028274482,-0.999533566
25.021870834,4984,200.009200423,0.999881983,-0.014150000,-0.005753000,-0.001576000,-0.004255287,-0.002735350,-0.000378492,0.113693997,-0.280732989,9.804892540,-0.011549242,0.028278527,-0.999533361
25.027099154,4985,200.009200423,0.999881983,-0.014155000,-0.005749000,-0.001585000,-0.001149334,0.005984402,-0.002914089,0.115599997,-0.282409996,9.796106339,-0.011541514,0.028288434,-0.999533170
25.032205935,4986,200.009200423,0.999881983,-0.014157000,-0.005733000,-0.001589000,0.000528835,0.005388442,0.001324251,0.117278002,-0.281138003,9.801099777,-0.011509638,0.028292439,-0.999533424
25.036783618,4987,200.009200423,0.999881983,-0.014151000,-0.005728000,-0.001587000,0.001908011,0.000155422,-0.000009669,0.122226000,-0.282516003,9.805898666,-0.011499563,0.028280480,-0.999533878
25.041932160,4988,200.009200423,0.999881983,-0.014148000,-0.005727000,-0.001588000,-0.000712635,0.001083431,0.000100566,0.119597003,-0.283890992,9.809930801,-0.011497582,0.028274471,-0.999534071
25.048120336,4989,200.009200423,0.999881983,-0.014151000,-0.005728000,-0.001589000,-0.001981612,-0.001618269,-0.000380290,0.117120996,-0.279541999,9.808283806,-0.011499620,0.028280457,-0.999533878
25.052103705,4990,200.009200423,0.999881983,-0.014153000,-0.005731000,-0.001590000,-0.000556777,-0.000856485,-0.000316812,0.114891000,-0.277848005,9.801151276,-0.011505654,0.028284435,-0.999533696
25.056668172,4991,200.009200423,0.999881983,-0.014150000,-0.005739000,-0.001589000,0.001950056,-0.005036863,0.000868336,0.116457999,-0.279606998,9.804177284,-0.011521614,0.028278422,-0.999533683
25.061711400,4992,200.009200423,0.999881983,-0.014146000,-0.005750000,-0.001587000,-0.000114947,-0.004483315,0.001586242,0.111077003,-0.280474991,9.806821823,-0.011543542,0.028270411,-0.999533656
25.068994701,4993,200.009200423,0.999881983,-0.014146000,-0.005754000,-0.001587000,0.000437676,0.000371162,-0.001066361,0.116807997,-0.281693995,9.810716629,-0.011551541,0.028270398,-0.999533564
25.072060677,4994,200.009200423,0.999881983,-0.014149000,-0.005750000,-0.001591000,-0.002400421,0.003450045,-0.000177168,0.112787001,-0.281673998,9.800207138,-0.011543665,0.028276364,-0.999533487
25.077175490,4995,200.009200423,0.999881983,-0.014153000,-0.005736000,-0.001591000,-0.002428381,0.006641257,-0.000317580,0.110618003,-0.281713009,9.802352905,-0.011515681,0.028284407,-0.999533582
25.083709657,4996,200.009200423,0.999881983,-0.014161000,-0.005724000,-0.001591000,-0.005832227,0.001547950,0.000844739,0.107851997,-0.284215003,9.799952507,-0.011491709,0.028300444,-0.999533404
25.087163256,4997,200.009200423,0.999881983,-0.014169000,-0.005723000,-0.001589000,0.000077231,0.000184830,0.001471539,0.105664998,-0.284651995,9.805062294,-0.011489678,0.028316468,-0.999532973
25.092249620,4998,200.009200423,0.999881983,-0.014159000,-0.005720000,-0.001584000,0.005841041,0.001202776,0.001982327,0.111927003,-0.289723009,9.808879852,-0.011483505,0.028296536,-0.999533609
25.096740454,4999,200.009200423,0.999881983,-0.014145000,-0.005722000,-0.001579000,0.001820780,-0.001428744,0.002350941,0.117152996,-0.288572997,9.798720360,-0.011487319,0.028268591,-0.999534355
25.101816803,5000,199.970004499,0.999881983,-0.014143000,-0.005720000,-0.001576000,0.000144932,0.002788303,0.000142698,0.119654000,-0.289884001,9.794997215,-0.011483228,0.028264633,-0.999534514
25.106911615,5001,199.970004499,0.999881983,-0.014136000,-0.005719000,-0.001579000,0.004904009,-0.002501266,-0.002648014,0.120453000,-0.283235997,9.797708511,-0.011481292,0.028250602,-0.999534933
25.111954395,5002,199.970004499,0.999881983,-0.014120000,-0.005727000,-0.001581000,0.006418553,-0.002779908,0.001164484,0.119662002,-0.278007001,9.806534767,-0.011497296,0.028218559,-0.999535654
25.117150618,5003,199.970004499,0.999881983,-0.014114000,-0.005727000,-0.001579000,-0.003872362,0.002498840,0.000475393,0.114739999,-0.282254994,9.801420212,-0.011497220,0.028206583,-0.999535993
25.121771342,5004,199.970004499,0.999881983,-0.014122000,-0.005720000,-0.001580000,-0.002039470,0.001752049,0.001058141,0.112460002,-0.279974997,9.799608231,-0.011483275,0.028222591,-0.999535701
25.126884139,5005,199.970004499,0.999881983,-0.014123000,-0.005720000,-0.001580000,-0.002252888,-0.002069472,0.001115353,0.113022000,-0.282600999,9.800837517,-0.011483278,0.028224592,-0.999535645
25.132258413,5006,199.970004499,0.999881983,-0.014126000,-0.005727000,-0.001581000,-0.000453506,-0.001774721,-0.001305297,0.107703000,-0.281688005,9.800475121,-0.011497315,0.028230557,-0.999535315
25.137006052,5007,199.970004499,0.999881983,-0.014125000,-0.005729000,-0.001585000,-0.000378614,-0.001172931,-0.000613047,0.105548002,-0.277814001,9.799025536,-0.011501424,0.028228505,-0.999535326
25.142067232,5008,199.970004499,0.999881983,-0.014126000,-0.005731000,-0.001587000,-0.000646959,-0.001614709,-0.001746080,0.110935003,-0.281300008,9.806125641,-0.011505483,0.028230476,-0.999535224
25.147093627,5009,199.970004499,0.999881983,-0.014128000,-0.005733000,-0.001593000,-0.001923353,0.000503493,-0.001223144,0.119653001,-0.284853995,9.805328369,-0.011509659,0.028234399,-0.999535065
25.152184696,5010,199.970004499,0.999881983,-0.014134000,-0.005734000,-0.001596000,-0.003029473,-0.001391359,-0.000575871,0.119126998,-0.283042997,9.800791740,-0.011511762,0.028246361,-0.999534703
25.156705930,5011,199.970004499,0.999881983,-0.014137000,-0.005736000,-0.001594000,-0.000397900,-0.000996723,0.000817181,0.110269003,-0.284639001,9.801638603,-0.011515715,0.028252377,-0.999534487
25.161886793,5012,199.970004499,0.999881983,-0.014126000,-0.005736000,-0.001595000,0.006095370,0.001040810,-0.000612104,0.101244003,-0.287597001,9.806622505,-0.011515708,0.028230368,-0.999535109
25.167131368,5013,199.970004499,0.999881983,-0.014106000,-0.005731000,-0.001595000,0.008930920,0.001971419,0.000932913,0.110861003,-0.284678012,9.802463531,-0.011505646,0.028190388,-0.999536353
25.171642906,5014,199.970004499,0.999882996,-0.014088000,-0.005722000,-0.001595000,0.002607347,0.003768061,-0.001033811,0.113634996,-0.283831000,9.798147202,-0.011487601,0.028154450,-0.999537574
25.176758712,5015,199.970004499,0.999882996,-0.014087000,-0.005712000,-0.001598000,-0.001587272,0.003895278,0.000026564,0.114432000,-0.279000014,9.798891068,-0.011467686,0.028152448,-0.999537859
25.182196027,5016,199.970004499,0.999882996,-0.014088000,-0.005703000,-0.001601000,0.000398947,0.003186954,-0.000630203,0.119052999,-0.281944007,9.796178818,-0.011449775,0.028154443,-0.999538008
25.187099892,5017,199.970004499,0.999882996,-0.014091000,-0.005699000,-0.001601000,-0.004809848,-0.001580954,-0.001195254,0.117780998,-0.280297011,9.796975136,-0.011441785,0.028160454,-0.999537930
25.192196177,5018,199.970004499,0.999881983,-0.014105000,-0.005709000,-0.001605000,-0.006663213,-0.003452767,-0.000414812,0.117159002,-0.287012011,9.799587250,-0.011461929,0.028188344,-0.999536913
